seq,timestamp,rtt_ms,status,send_msg,ack_msg
56,2026-05-28T14:38:12,27.935999999996852,SUCCESS,"PING,56,1779950292.5341198","ACK,PING,56,1779950292.5341198,RSSI=-48"
57,2026-05-28T14:38:13,139.2559589999962,SUCCESS,"PING,57,1779950293.563373","ACK,PING,57,1779950293.563373,RSSI=-49"
58,2026-05-28T14:38:14,105.51566600000228,SUCCESS,"PING,58,1779950294.707456","ACK,PING,58,1779950294.707456,RSSI=-48"
59,2026-05-28T14:38:15,120.99858300000221,SUCCESS,"PING,59,1779950295.818181","ACK,PING,59,1779950295.818181,RSSI=-48"
60,2026-05-28T14:38:17,125.75195799999506,SUCCESS,"PING,60,1779950296.944417","ACK,PING,60,1779950296.944417,RSSI=-48"
61,2026-05-28T14:38:18,134.94362499999113,SUCCESS,"PING,61,1779950298.0740569","ACK,PING,61,1779950298.0740569,RSSI=-48"
62,2026-05-28T14:38:19,592.3527909999962,SUCCESS,"PING,62,1779950299.214182","ACK,PING,62,1779950299.214182,RSSI=-47"
63,2026-05-28T14:38:20,46.13916600000323,SUCCESS,"PING,63,1779950300.808636","ACK,PING,63,1779950300.808636,RSSI=-44"
64,2026-05-28T14:38:21,124.23020800000018,SUCCESS,"PING,64,1779950301.8599849","ACK,PING,64,1779950301.8599849,RSSI=-40"
65,2026-05-28T14:38:23,117.72525000000655,SUCCESS,"PING,65,1779950302.9895191","ACK,PING,65,1779950302.9895191,RSSI=-45"
66,2026-05-28T14:38:24,124.09720799999491,SUCCESS,"PING,66,1779950304.110946","ACK,PING,66,1779950304.110946,RSSI=-46"
67,2026-05-28T14:38:25,119.71541600000535,SUCCESS,"PING,67,1779950305.240313","ACK,PING,67,1779950305.240313,RSSI=-45"
68,2026-05-28T14:38:26,117.52312500000528,SUCCESS,"PING,68,1779950306.365293","ACK,PING,68,1779950306.365293,RSSI=-48"
69,2026-05-28T14:38:27,126.12754199999188,SUCCESS,"PING,69,1779950307.4879842","ACK,PING,69,1779950307.4879842,RSSI=-48"
